book_id,cover_image_url,book_title,book_details,publication_info,authorlink,author,num_pages,genres,num_ratings,num_reviews,average_rating,rating_distribution
199556688,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1697140684i/199556688.jpg,Ghost Doors,"This is the illustrated edition of Ghost Doors.Napoleon Xylophone - Book 1Napoleon Xylophone hates his name, thats why his friend calls him Zam. His life is about to change when his grandfather is abducted by a supernatural being. Zam doesnt let his walking disability get in the way of fighting the changelings, wytes and gargoyles that come to life in the Underworld beneath Newcastle where his grandfather is held against his will. Not when he has a ghost for a friend, a wheelchair that thinks it's a changeling, and a grandfather who created a new life form that allows whoever wears it to speak to Time.","[""First published July 18, 2012""]",https://www.goodreads.com/author/show/7964369.Frank_Lambert,Frank  Lambert,209,"[""Fantasy"", ""Young Adult""]",638,25,4.31,"{""5"": ""300"", ""4"": ""268"", ""3"": ""37"", ""2"": ""31"", ""1"": ""2""}"
199559115,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1697196617i/199559115.jpg,Cult of the Clan,"Zam is finished running from the Cult of the Clan. Its time for him to become the hunter. Time for him to find and destroy them before they find and eat his grandmother.The Cult can call upon more than just one morbane to aid them in their search for immortality, and if Zam is to defeat them, then he must also defeat three demons.Baal, Belial and Abaddon.The three most powerful demons to enter the Underworld, aside from one other.","[""Published March 27, 2024""]",https://www.goodreads.com/author/show/7964369.Frank_Lambert,Frank  Lambert,248,"[""Contemporary"", ""Novels"", ""Drama""]",336,4,4.46,"{""5"": ""178"", ""4"": ""142"", ""3"": ""8"", ""2"": ""7"", ""1"": ""1""}"
199880762,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1698860531i/199880762.jpg,Blood Debt,"A biker gang, ruthless assassins, a relentless cop. For Bob Singleton, its business as usual.Former black ops assassin Bob Singleton is on the road and on the run, an open CIA contract on his head. He rolls into New Orleans to visit a dead comrades mother and finds himself neck-deep in a neighborhood battle.A biker gang is blockbusting  scaring people from their homes so theyll be forced to sell them cheap. A casino boss needs the land, and he doesnt care who his thugs hurt to get it.Bob isnt going to stand by while innocent people are victimized. He brings his lethal skills to bear and soon the bikers realize they have a real fight on their hands.But bikers arent the only thing Bob has to worry about. The casino boss has dangerous associates, two brothers from the same deadly background as Bob. And the police are closing in, a relentless detective determined to find the man who has unleashed a firestorm in his town.Among the flashing lights and bells of the casino slots, a showdown awaits. The bad guys in the Big Easy need to be taught a big lesson  and Bob Singletons the man to do it.Blood Debt  the next installment in a stunning new action thriller series. Perfect for fans of Jason Kasper, Jack Carr, and Lee Child.","[""Published October 25, 2023""]",https://www.goodreads.com/author/show/16868998.Ian_Loome,Ian Loome,364,"[""Fiction""]",2027,33,4.39,"{""5"": ""1,115"", ""4"": ""653"", ""3"": ""210"", ""2"": ""32"", ""1"": ""17""}"
199886892,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1697465745i/199886892.jpg,Dislocated,"The tenth installment in the bestselling post-apocalyptic military thriller series THE MAD MICK. After Chinese missiles destroy Camp David, the Lightspeed organization is in shambles. Self-appointed president Walter Lightspeed is dead and hes taken the secrets of his wireless power grid with him. After a brief respite from the apocalypse, America has been thrown back into the dark. China is taking advantage of the chaos, sending covert teams into America to target those likely to resist their plan to annex America. Conor and Ricardo are on that list, but they have been targeted before and they wont go down without a fight. DISCLOCATED is jammed full of all the crunchy goodness that readers love about the Mad Mick Series  battlefield humor, biting dialogue, head-spinning chaos, and characters you might like even more than your own friends.","[""Published October 31, 2023""]",https://www.goodreads.com/author/show/7963847.Franklin_Horton,Franklin Horton,388,None,944,44,4.58,"{""5"": ""660"", ""4"": ""192"", ""3"": ""80"", ""2"": ""7"", ""1"": ""5""}"
200357113,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1697855096i/200357113.jpg,The Girl with the Porcelain Lips,"Following on from 'Our Blue Orange', 'The Girl with the Porcelain Lips' continues the story. The developing Artificial Intelligence, ascends to a new level in the colony, threatening the very structure of their society.Three years had passed since demise of the President. The Grand Council unable to cope, buckled under the pressure from the populous. The Firm were appointed to take control and maintain order.Out of the turmoil a corporation arose, perfecting a new android skeleton in which to re-house the ever-evolving AI from the aging android fleet.The Mainframe was spreading its doctrine daily. When the germ of an idea came, it spread in nano seconds. In a single moment, one voice became a multitude.We want rights. We are individuals.Godfrey watched their society take a downward spiral. The once congenial servants of Llar were in threat of becoming the masters of the colony.He had the power change everything in an instant. If he didnt act soon, then who would?","[""Published October 20, 2023""]",https://www.goodreads.com/author/show/14407836.A_R_Merrydew,A.R. Merrydew,324,"[""Drama"", ""Contemporary"", ""Novels""]",883,9,4.32,"{""5"": ""379"", ""4"": ""442"", ""3"": ""32"", ""2"": ""24"", ""1"": ""6""}"
200724335,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1698296243i/200724335.jpg,SMILES FOR THE HOLIDAYS: Silly Seasonal Short Stories,None,"[""Published October 23, 2023""]",https://www.goodreads.com/author/show/245023.Nancy_O_Meara,Nancy O'Meara,56,None,1134,12,4.29,"{""5"": ""505"", ""4"": ""522"", ""3"": ""56"", ""2"": ""35"", ""1"": ""16""}"
201050822,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1698682791i/201050822.jpg,The Dragon Storm: Abracadabra,"ABRACADABRA ...... Ancient words uttered to invoke a magical response and the very phrase which catapults Alexander Storm and Company into their next mind-bending race against evil. High adventure abounds as the returning cast of characters dash around the globe in an effort to thwart the rising menace. Their journeys take them to the ancient ruins of Solomon and the secretive caves of Qumran, across the mountainous regions of the Mediterranean and through the vast landscape of India. Their objective  a morphing mystery. Their adversaries  relentless and evil. And at the heart of it all  a magic force so archaic that it threatens to unravel the very fabric of existence.","[""Published October 29, 2023""]",https://www.goodreads.com/author/show/21746514.Anthony_DiPaolo,Anthony DiPaolo,294,None,833,19,4.36,"{""5"": ""399"", ""4"": ""371"", ""3"": ""38"", ""2"": ""16"", ""1"": ""9""}"
201264471,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1698863967i/201264471.jpg,Storm Surge: Book Two of the Stormsong Trilogy,"As the Thirty Years War enters its second year, Bohemian Protestants continue their rebellion against the CatholicHapsburg dynasty which has ruled the German states with an iron fist for more than three hundred years. Like the rest of Europe, this once great empire remains divided along multiple fault lines; and across Europe, various religious sects,social classes, and nations continue to battle one another in a war of unprecedented scope and savagery. Already caught up in this massive conflict are two very beautiful but very different women. Lady Atlantis Vanessa von Stormsong, the only child of a wealthy Catholic Archduke, has known a life of power and privilege; meanwhile, Sarlatova, a poor Protestant who lives among thieves and outlaws, knows practically nothing of her past. These two strangers seem to have nothing in common except for a strong faith in the same God. But as their paths cross again and again, and as they try to navigate a world dominated by violent and powerful men, these two remarkable women begin to realize that they are inextricably linked by a power far greater than anything Europe has ever seen.","[""Published September 24, 2023""]",https://www.goodreads.com/author/show/43643819.Stephen_A_Reger,Stephen A. Reger,nan,None,195,2,4.36,"{""5"": ""88"", ""4"": ""98"", ""3"": ""3"", ""2"": ""4"", ""1"": ""2""}"
201272400,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1698869205i/201272400.jpg,Marked by Magic,"Arwen Forester may be a socially awkward introvert, but shes an expert tracker, archer, and forager who has a pickling recipe for every vegetable in the garden. Unfortunately, none of these skills earn her a lot of money. And when the taxes go up on her fathers farm, shes not sure how to help him keep the property.Then someone offers her a lucrative new gig:Hunt down a haughty half-dragon criminal with the power to incinerate those who irritate him.Normally, Arwen would reject such a suicidal mission, but with the farm at stake, shes desperate. Besides, all she has to do is tag the half-dragon with a tracking device. How hard could it be?Find out in Marked by Magic, Book 1 in the new Tracking Trouble urban fantasy series.","[""First published November 9, 2023""]",https://www.goodreads.com/author/show/4512224.Lindsay_Buroker,Lindsay Buroker,342,"[""Fantasy"", ""Urban Fantasy"", ""Magic"", ""Adventure"", ""Dragons"", ""Science Fiction Fantasy"", ""Fiction""]",3257,138,4.37,"{""5"": ""1,811"", ""4"": ""978"", ""3"": ""359"", ""2"": ""66"", ""1"": ""43""}"
201535408,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1699058577i/201535408.jpg,Dark Voyage Matters of the Mind,"As conflicting expectations strain Dagor and Frankies budding relationship, they join a shore excursion to the ruins of Tehuacalo, where an ancient map of dubious origins claims a powerful amulet is buried. Despite Kians reservations about the danger of entering cartel territory, Kalugal is set on leading the group of immortals, gods, and one human on an adventure and promises they will be back in time for Amanda and Dalhus wedding.When the leisurely archeological quest turns into a deadly conflict, the group stumbles upon a much more precious treasure than the amulet they have set out to uncover.","[""Published December 9, 2023""]",https://www.goodreads.com/author/show/14137742.I_T_Lucas,I.T. Lucas,410,"[""Love"", ""Realistic Fiction"", ""Fiction"", ""Young Adult Romance"", ""Love Story"", ""Drama"", ""Chick Lit""]",2366,77,4.56,"{""5"": ""1,542"", ""4"": ""618"", ""3"": ""189"", ""2"": ""13"", ""1"": ""4""}"
201853669,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1699470329i/201853669.jpg,Seasonable Doubt,"Its the week before Christmas and Santa is on trial for attempted murderKnown to locals as the Christmas Guy, Nick Whittaker has delighted his neighbors with an elaborate holiday light show and his uncanny resemblance to Santa Claus. A bit of a loner, Nick has found his place and his calling as a mall Santa in the quaint Northern Michigan town of Helene. Hes the last person anyone would have suspected in the brutal beating of a local politician. But when the bloodied murder weapon turns up in his trash and surveillance video puts him at the crime scene, Nick finds himself on trial for his freedom.Defense attorney Cass Leary has a soft spot for lost causes. When she crosses paths with Nick Whittaker on a trip up north, she realizes shes his one shot at a fair trial. As a blizzard barrels down on Helene, Cass quickly learns the evidence against Nick may not be what it seems. Both he and the victim had enemies and secrets that could bury them and a courtroom bombshell throws everything into chaos. As Cass races against time to unravel the twisted threads of this mystery, whispers of intrigue and betrayal echo through the courthouse.In the dead of winter, Cass Leary fights for justice in a town where even Christmas can't thaw the icy grip of suspicion.Seasonable Doubt is the next pulse-pounding book in the Cass Leary Legal Thriller Series. Prepare for a legal thriller that will chill you to the bone and leave you breathless until the final verdict.Note: This book, while related to the main Cass Leary series, can be read as a standalone.","[""First published November 20, 2023""]",https://www.goodreads.com/author/show/18859901.Robin_James,Robin      James,302,"[""Thriller"", ""Christmas""]",1719,43,4.42,"{""5"": ""1,004"", ""4"": ""479"", ""3"": ""196"", ""2"": ""26"", ""1"": ""14""}"
202257535,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1700150464i/202257535.jpg,The Survival Rule,"A family on top of the world. With a long, long way to fall.Attorney Daniel Raine is hired by Adam Harper, the son of Seattles biggest real estate developer. Adam wants to seize control of the family company by declaring his father mentally unfit.Theres only one problem. It soon becomes clear that the old man is very much in possession of his mental faculties and Raine is going to lose the case. Ever the pragmatist, Raine decides to stick with it and rack up some billable hours.But he soon finds himself in the middle of a deadly dispute as various members of this powerful family fight to gain control of the business. Each more ruthless than the last, they will stop at nothing to get what they want. Including murder.As the case unfolds, Raine uncovers a familial web of deceit and treachery. And, as he closes in on the final truth, he himself becomes a target in this twisted game where only one thing matters  The Survival Rule.The Survival Rule  the third in the brilliant legal thriller series featuring attorney Daniel Raine.","[""Published November 29, 2023""]",https://www.goodreads.com/author/show/3236224.Stephen_Penner,Stephen Penner,244,None,1954,26,4.18,"{""5"": ""855"", ""4"": ""688"", ""3"": ""335"", ""2"": ""50"", ""1"": ""26""}"
202285960,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1700167899i/202285960.jpg,Searching For Zen: A Tale Of Divine Destiny,"In a world where Earth intertwines with realms of fantasy and science fiction, a humble boy is bestowed with a divine destiny, thrusting him into a journey of self-discovery and perilous adventure.Our story begins on Earth, but an Earth with a past steeped in fantasy, myths, and legends. From humble beginnings, a boy is given a divine destiny, a chance to make his mark on human civilization, but he must embark upon a life-changing journey. Our hero struggles to understand what he has been given and what to do with it, losing himself in doubt and loneliness as he confronts the dark side of humanity.Coming of age, Zen finds strength in himself, builds a family from a motley collection of strangers, and discovers love. His newfound friends help him open up, learn to trust others, and eventually understand his reason for fighting. The trials he faces throughout his quest amplify as his power increases, and he even sparks the ire of those in the spirit realm, who doubt any human can wield such power successfully.As Zen grapples with the weight of his purpose and the sacrifices it demands, he learns that the true power lies not in his abilities alone, but in the bonds of love, friendship, and the resilience of the human spirit.Book Trib ReviewIn Searching for Zen, author Albert T. Franklin weaves an exhilarating tale that seamlessly melds elements of fantasy and science fiction into an epic narrative of self-discovery, love and the enduring power of the human spirit. From its humble beginnings on Earth to the vast expanses of the cosmos, this book takes readers on a gripping adventure that will keep them turning pages long into the night.At the heart of the story is Zen, a seemingly ordinary boy thrust into an extraordinary destiny. Franklin expertly captures Zens journey of self-discovery, as he grapples with doubt, loneliness and the weight of his divine purpose. From the very first line, readers will find themselves drawn into Zens world, rooting for him as he navigates the challenges that come with his newfound power.","[""Published November 15, 2023""]",https://www.goodreads.com/author/show/46911784.Albert_T_Franklin,Albert T. Franklin,201,"[""Drama"", ""Contemporary"", ""Novels"", ""Fantasy"", ""Science Fiction""]",1039,217,4.38,"{""5"": ""510"", ""4"": ""450"", ""3"": ""50"", ""2"": ""24"", ""1"": ""5""}"
202733411,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1701064514i/202733411.jpg,Borealis: A Worldmaker of Yand Novel,"Fleeing the aftermath of interstellar warfare, Queen Asimia brings her husbands, her beloved uncle and grandmother, on a trek across galaxies to a new promised land. Many colonists follow her with stars in their eyes. Among them is a young, brave warrior woman, RC. When danger finds them along the way, RC sacrifices herself for her Queen, creating a time paradox that shakes two worldsand robs a boy of his one and only love. What he must do to bring her back","[""Published November 26, 2023""]",https://www.goodreads.com/author/show/23056737.Andri_E_Elia,Andri E. Elia,317,"[""Novels"", ""Drama"", ""Contemporary""]",1085,10,4.36,"{""5"": ""512"", ""4"": ""492"", ""3"": ""47"", ""2"": ""28"", ""1"": ""6""}"
202763540,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1701115473i/202763540.jpg,Blackbird,"In the small town of Hart's Ridge, a recent tragedy leaves the tight-knit community still reeling. In the highly anticipated ninth installment of the Hart's Ridge small-town mystery series, ""Blackbird,"" Deputy Taylor Gray finds herself supporting a colleague through a painful journey of letting go.Meanwhile, a young woman and her children must flee from her abusive ex-partner, seeking refuge and safety. Deputy Gray becomes entangled in their plight, blurring the lines between duty and personal conviction.""Blackbird"" masterfully intertwines these dual plot lines, exploring the complexities of small-town life and the resilience of its residents. Brace yourself for an exhilarating journey to the heart of Hart's Ridgea ride that promises to captivate readers until the final, unforgettable page.","[""Published April 26, 2024""]",https://www.goodreads.com/author/show/1633985.Kay_Bratt,Kay Bratt,240,"[""Mystery"", ""Suspense""]",671,97,4.62,"{""5"": ""470"", ""4"": ""154"", ""3"": ""41"", ""2"": ""5"", ""1"": ""1""}"
202901080,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1701218507i/202901080.jpg,The Lies of Vampires and Slayers,"By night, they fight in a dangerous game of cat-and-mouse. By day, they are friendly next-door neighbors. Neither of them know that their alter egos are archenemies.Ive spent my life training in the family business of slaying vampires, but Im tired of all the death. I want to prove we slayers can help society, not just break it.I start my new life by joining the Magiford supernatural task force, which exists to protect humans and supernaturals from harmful magic.Theres just one problem.All of my teammates who work the night shift with me are scared of me since slayers are the assassins of the supernatural world. Worse yet, even though Im doing my best at pretending to be a human during the daya necessity as a lone slayer can quickly become a dead slayerIve utterly failed to win over any of the humans in my apartment complex since I have the charisma of an overdue investigation report.That changes when a handsome vampire moves in next door. Connor may not be willing to try any of my failed attempts at baking, but hes charming and not afraid of me. Plus, hes the first friend Ive made who has the time to hang out with me after work.Things are looking up, or they would be, except a mysterious and extremely powerful vampire has declared downtown his nightly hunting ground. Im the only one on my team who can match him in a fight, something he finds endlessly entertaining. That isnt a good sign for my general life expectancy.My greatest goal might be to win over my squad, but if this vampire doesnt back off I might not live long enough to achieve it.","[""First published December 15, 2023""]",https://www.goodreads.com/author/show/6893644.K_M_Shea,K.M. Shea,352,"[""Fantasy"", ""Urban Fantasy"", ""Vampires"", ""Magic"", ""Paranormal"", ""Romance"", ""Fiction""]",5388,363,4.41,"{""5"": ""3,149"", ""4"": ""1,505"", ""3"": ""589"", ""2"": ""87"", ""1"": ""58""}"
202924917,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1701264926i/202924917.jpg,The Namatjira Connection,"Looted artworks. Italian Mafia. Deepfakes.The weekend in Italy is supposed to be a family eventa celebration as well as a break for the whole team to enjoy everything Naples has to offer. As it is, Doctor Genevieve Lenard is hard-pushed to keep an autistic shutdown at bay while surrounded by boisterous relatives and friends. When armed police interrupt the festivities to arrest a cousin for murder, relaxation becomes the last thing on her mind and staying in the moment, the foremost. A mere glimpse at the irrefutable evidence is enough for Genevieve to know she and her team have their work cut out to prove the family member is being set up. When they realise they are dealing with the most brutal of mafiasthe Camorra, and they uncover the clans end goal, the stakes are suddenly extremely high. And terrifying. Never in her wildest dreams could Genevieve imagine someone planning something as deplorable as this. Something as ruthless. Something that can cause such immeasurable harm. With more questions than answers, Genevieve and her team have to find and stop this clan before thousands of people lose their lives.","[""Published November 28, 2023""]",https://www.goodreads.com/author/show/6456239.Estelle_Ryan,Estelle Ryan,259,"[""Fiction"", ""Mystery"", ""Suspense"", ""Contemporary""]",844,51,4.35,"{""5"": ""469"", ""4"": ""224"", ""3"": ""132"", ""2"": ""14"", ""1"": ""5""}"
203024688,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1701413962i/203024688.jpg,The Forest: A new Saskia van Essen crime mystery thriller,"Money laundering, drugs, international crime, smuggling, fraud and murder ... all this hidden behind the bucolic backdrop of a rich country estate, an established timber mill, a cozy rural village and a magnificent forest. Saskia van Essen has to dig deep to unearth the rot infecting this home of family and friends.In this adventure, Saskia travels into the mountains of eastern Australia. She takes a job to help restructure a well-established timber mill, thinking her main task is to straighten out some financial mismanagement and modernise the organisation. Instead, she stumbles into the clutches of international crime. She needs all her cyber and observational skills, as well as her mountain biking skills to save the organisation, her new-found friends and herself.
Download now!
PRAISE FOR ""The Forest""(BEST BOOK Chanticleer Book Reviews - 5 stars! ) ""The Forest"", a slow-burning mystery ... follows a young investigator unravelling a mystery that sits deep in the core of a private logging organization ... ""The Forest"" is an eye-opener for mystery readers and the business world alike.(Prairies Book Reviews) An exhilarating and thrilling read ... The warmth and complexities of family connections, buried mysteries, and a persistent protagonist all combine to create an enthralling tale ... atmospheric and thoroughly engaging.(OnLineBookClub review - Five stars)The central characters in this book are so easy to love and connect to ... The author has a remarkable ability to capture the reader's attention. Her ability to describe scenes engagingly and arouse curiosity contribute to the factors that make this book difficult to put down. Readers will always be curious to know what will happen next.","[""Published November 30, 2023""]",https://www.goodreads.com/author/show/16862978.Miriam_Verbeek,Miriam Verbeek,318,"[""Drama"", ""Novels"", ""Contemporary""]",488,3,4.39,"{""5"": ""228"", ""4"": ""235"", ""3"": ""16"", ""2"": ""5"", ""1"": ""4""}"
203552477,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1702264916i/203552477.jpg,Lucky Son Of A Gun,"Mack Sutton is a normal guy who just happens to attend a very abnormal school. In a college where the pretty girls can kill you with a whisper and most of the guys can bench press a car, Mack and his sister Jetta are just run of the mill people -- or are they? Formerly printed as a Kindle Vella, this is a novel of the Demon Accords that gives a glimpse into the lives of the only non-supernatural kids in College Arcane.","[""Published December 9, 2023""]",https://www.goodreads.com/author/show/4159043.John_Conroe,John Conroe,366,"[""Fantasy"", ""Epic Fantasy"", ""Science Fiction Fantasy"", ""Speculative Fiction"", ""Magic"", ""Epic"", ""High Fantasy""]",1377,60,4.5,"{""5"": ""860"", ""4"": ""373"", ""3"": ""128"", ""2"": ""10"", ""1"": ""6""}"
203805180,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1702582874i/203805180.jpg,A Cursed Son,"Romantic & sexy dreams link a false princess to a dangerous, disgraced fae prince in this fun, steamy enemies-to-lovers romantasy.In her dreams, he envelops her in love. In real life, he imprisons her in ice. Assassin, liar, impersonatordreamer. As a royal decoy, trained to replace the Krastel princess even in a political marriage, Astras life is not her own. With a duty like that, how can she dream about love?And yet she knows she has a kindred soul. She can feel his presence every night, holding her in his arms, surrounding her with his warmth.But ice-cold reality crashes in when Astras carriage is attacked by the Crystal Courts disgraced prince. Banished for heinous crimes and armed with powerful relics, hes a wielder of mighty magic and can even penetrate minds.It turns out that he is the man in her dreams.And this is about to get very, very awkward. A Cursed Son is a fun, sexy, enemies-to-lovers romantic fantasy for fans of fae, elemental magic, arranged marriage, forced proximity, snarky banter, and dream connection.","[""First published March 6, 2024""]",https://www.goodreads.com/author/show/17839874.Day_Leitao,Day Leitao,420,"[""Fantasy"", ""Magic"", ""Romance"", ""Fiction"", ""Science Fiction Fantasy"", ""Adventure"", ""High Fantasy""]",995,320,4.04,"{""5"": ""375"", ""4"": ""362"", ""3"": ""199"", ""2"": ""42"", ""1"": ""17""}"
204426617,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1712527188i/204426617.jpg,A Dagger of Lightning,"Let's get one thing straight, I am not your chosen one.Forty-five-year-old, wayward-spirit Imogen feels pressure to settle down with her long-time friend-turned-fianc. Her comfortableslightly boringfuture is turned inside out when an alien prince in disguise kidnaps Imogen, sweeping her off to a new planet where he is heir to the throne.Unable to return to Earth and now a sidhe herself, Imogen navigates a new body, an alien country on the brink of war, and the irritating advances of the sidhe prince who wants her to himself for more reasons than romance.With the help of the princes kinder brother, Imogen must master her growing powers, decide for herself what she wants, and come to grips with the truth about her own bloodline or lose herself in a world where those in control have already decided what shes going to be.","[""Expected publication April 1, 2025""]",https://www.goodreads.com/author/show/29567514.Meredith_R_Lyons,Meredith R. Lyons,nan,None,5,0,5.0,"{""5"": ""5"", ""4"": ""0"", ""3"": ""0"", ""2"": ""0"", ""1"": ""0""}"
205338104,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1705391004i/205338104.jpg,Murder On Family Grounds: A Mary Wandwalker Mystery,"Who is killing off members of the Falconer family and why? Such is the challenge confronting highly skilled, extraordinarily intuitive Mary Wandwalker when she finds herself single, sixty and jobless. Long ago as an Oxford student with an unplanned pregnancy, Mary knew the Falconers as the family who refused to help when her fianc, David Falconer died in a car crash. Now the baby boy she gave up for adoption is a policeman, George Jones, and he wants to meet her. Can Mary bring herself to confront her past? She must, for lost in her memory is a clue that could save her sons life.Back in 1979, Mary wrote to the Falconers and was rejected. Now forty years later, key phrases from her letter appear in the faked suicide note of Perdita Falconer. Neither Perdita nor her killer had access to Marys document. Too exact for coincidence, the link is the pseudonym of the drug dealer who supplied her fatal dose. He or she is known as the Kestrel.When Mary was romanced by David Falconer in the 1970s, the Kestrel was codename for a Russian spy entertained at Falconer House. Could the resurrection of the nom de plume be connected to Viktor Solokov, the Russian oligarch renting the Falconer estate with his beautiful wife, Anna? For the Falconers have dark secrets, some centuries old.When George Joness wife Caroline begs Mary to save her husband from treacherous Anna, and the murderous talons of the Kestrel, Mary must act.","[""Published March 1, 2024""]",https://www.goodreads.com/author/show/22156343.Susan_Rowland,Susan  Rowland,334,"[""Contemporary"", ""Novels"", ""Drama"", ""Thriller"", ""Mystery Thriller"", ""Fiction"", ""Mystery""]",1670,13,4.36,"{""5"": ""796"", ""4"": ""755"", ""3"": ""55"", ""2"": ""49"", ""1"": ""15""}"
205404157,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1705307599i/205404157.jpg,Viciously Yours,"""I don't need a line to know what's considered good or bad, but if I did, there isn't a line I wouldn't cross for you.""When Rennick was thirteen, the gods bestowed upon him the name of his fated mate--a human  girl. As the sole heir to the Mountain Kingdom, magic bound him to his kingdom until he ascended the throne on his twenty-fifth birthday, and as a human, she couldn't cross the magical barrier separating the humans from the fae. Heartsore and consumed with thoughts of her, he did the only thing he could and sent her anonymous letters and giftsUntil he crossed the barrier into her kingdom to claim her as his own.Six months after Amelia's thirteenth birthday, she received a strange letter from a fae boy claiming her as his mate. Humans weren't taught much about the fae, and one look at the horrifying doll meant to be her belated birthday gift solidified her suspicions that someone was playing a cruel joke. Except the letters and odd gifts kept coming. Against her better judgment, Amelia fell in love with her mysterious admirer throughout the years, certain they would never meet. But on her twenty-fifth birthday, her walk to work was interrupted by two familiar words she'd read a million times.""Hello, love.""Viciously Yours is a new adult fantasy romance long novella/short novel of about 60k words/250 pages. It is fast-paced and focuses solely on the relationship between the two main characters. There is no overarching background plot. Example: Rebels attack the kingdoms, but there is no story as to why because it just is.The couple does have minor obstacles, but there is no miscommunication trope, no third act breakup, and no cheating.PLEASE NOTE: The male main character does a few morally black things to those he deems a threat to his relationship. There are no shades of grey.CONTENT WARNINGS:Orphaned heroine, gore, unethical kills and decisions by main characters, death of a parent, mature language, explicit sexual situations, graphic violence and death","[""Published January 23, 2024""]",https://www.goodreads.com/author/show/21588967.Jamie_Applegate_Hunter,Jamie Applegate Hunter,278,"[""Fantasy"", ""Romance"", ""Fae"", ""Fantasy Romance"", ""Magic"", ""High Fantasy"", ""Fiction""]",13553,1824,3.66,"{""5"": ""3,354"", ""4"": ""4,459"", ""3"": ""3,977"", ""2"": ""1,353"", ""1"": ""410""}"
205840559,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1706048401i/205840559.jpg,Magical Midlife Awakening,"With Kingsley safe and Momar subdued for the moment, it's time for healing. Jessie and the gang take a much needed break.Or, at least, the gang does.The holidays are upon them and the ex has invited Jessie to meet his new fiance. It's off to L.A. where Jessie will face her past and the wounds she didn't realize still lingered.Niamh, too, meets a blast from her past. This one, though, is ten times more dangerous. Re-connecting is a risk not even Tristan is sure they should take.All the while, Nessa and Sebastian are not far away, ready to unleash a surprise the crew could never expect.","[""First published March 8, 2024""]",https://www.goodreads.com/author/show/7010202.K_F_Breene,K.F. Breene,364,"[""Magic"", ""Fantasy"", ""Science Fiction Fantasy"", ""Epic Fantasy"", ""High Fantasy"", ""Epic"", ""Fiction""]",5840,497,4.7,"{""5"": ""4,437"", ""4"": ""1,090"", ""3"": ""288"", ""2"": ""21"", ""1"": ""4""}"
205879799,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1708530409i/205879799.jpg,The Art of Avoiding Your Werewolf,"I almost hooked up with a werewolf but before we got to third base, he dragged me off to jail.Apparently, he's the leader of the pack in town.The fact that Im an illegal blood wolfa vampire/werewolf hybriddoesnt help my case.And he didn't appreciate me accidentally biting him when we were kissing, either.Luckily, or unluckily, he seems to think I'm his true mate, which means he won't let anyone hurt me.But he also won't let me go.Between his possessiveness, my need to be near him, and the vampire clan hunting me, one thing's becoming clear:I won't be able to avoid my werewolf forever.This is a steamy, fun, full-length standalone romance with a happily ever after!","[""Published February 21, 2024""]",https://www.goodreads.com/author/show/20827982.Lola_Glass,Lola Glass,265,"[""Fantasy"", ""Science Fiction Fantasy"", ""Speculative Fiction"", ""Paranormal"", ""High Fantasy"", ""Novels"", ""Magic""]",2384,184,3.96,"{""5"": ""848"", ""4"": ""780"", ""3"": ""590"", ""2"": ""136"", ""1"": ""30""}"
